precision,avg_EF,batch_size,learning_rate
4,"{'EF_trace_w': array([0.15841375, 0.02020986, 0.01595719, 0.00103991, 0.00103766,
       0.02312778, 0.01460662, 0.01009587, 0.00854803, 0.00482359,
       0.00389466, 0.00570475, 0.00687243, 0.00320551, 0.00111643,
       0.11141492], dtype=float32), 'EF_trace_a': array([0.07769967, 0.01809177, 0.01721144, 0.00384753, 0.0229292 ,
       0.0229292 , 0.03245049, 0.01674545, 0.01270146, 0.0100118 ,
       0.0100118 , 0.01978771, 0.01978549, 0.00570128, 0.2934869 ],
      dtype=float32), 'avg_EF': 0.008262665}",1024,0.1
4,"{'EF_trace_w': array([0.77274203, 0.03647612, 0.03313528, 0.00748506, 0.01028038,
       0.0814582 , 0.03002559, 0.04119417, 0.0112148 , 0.0072189 ,
       0.01587275, 0.03624393, 0.04383808, 0.02728918, 0.00462807,
       0.2845519 ], dtype=float32), 'EF_trace_a': array([0.11593491, 0.08282009, 0.05104663, 0.01070517, 0.06227167,
       0.06227167, 0.09098142, 0.03844293, 0.01629528, 0.04336816,
       0.04336816, 0.13627854, 0.12804578, 0.0757101 , 0.33047432],
      dtype=float32), 'avg_EF': 0.03039727}",1024,0.05
4,"{'EF_trace_w': array([6.769797  , 0.08615755, 0.09973713, 0.03479332, 0.04218824,
       0.23725325, 0.13152686, 0.10521431, 0.0799247 , 0.04065379,
       0.0348402 , 0.07478196, 0.07264528, 0.04808125, 0.01156113,
       0.5827245 ], dtype=float32), 'EF_trace_a': array([0.15122294, 0.08280676, 0.06606414, 0.02773823, 0.06005528,
       0.06005528, 0.16620463, 0.06938147, 0.06347056, 0.05053472,
       0.05053472, 0.18624114, 0.11601315, 0.08472558, 0.19626927],
      dtype=float32), 'avg_EF': 0.09642482}",1024,0.025
4,"{'EF_trace_w': array([19.963236  ,  1.2479504 ,  0.45869794,  0.30168945,  0.17325933,
        0.77546304,  0.40498146,  0.4075454 ,  0.28683692,  0.16857204,
        0.12206361,  0.23747477,  0.17787033,  0.13233045,  0.02541434,
        0.94042265], dtype=float32), 'EF_trace_a': array([0.20986691, 0.30481395, 0.08511611, 0.05558993, 0.08095088,
       0.08095088, 0.24955846, 0.12036821, 0.14893338, 0.0741508 ,
       0.0741508 , 0.3111203 , 0.06890275, 0.17045955, 0.11772691],
      dtype=float32), 'avg_EF': 0.3538024}",1024,0.0125
4,"{'EF_trace_w': array([33.43798   ,  1.9374392 ,  1.8000168 ,  1.5599467 ,  1.1014998 ,
        1.645376  ,  1.4860388 ,  1.6155154 ,  1.1366143 ,  0.7204952 ,
        0.42870018,  0.7501902 ,  0.46475148,  0.38646752,  0.06885576,
        1.5600786 ], dtype=float32), 'EF_trace_a': array([0.3463595 , 0.1817877 , 0.11486681, 0.2189351 , 0.09357433,
       0.09357433, 0.21986254, 0.15427169, 0.1603429 , 0.06984   ,
       0.06984   , 0.24389334, 0.02665419, 0.09741719, 0.07040636],
      dtype=float32), 'avg_EF': 1.0908806}",1024,0.00625
4,"{'EF_trace_w': array([107.99      ,   8.649086  ,   5.2138467 ,   6.038025  ,
         2.9644728 ,   3.4875424 ,   4.5035152 ,   5.89664   ,
         4.2007513 ,   2.4974618 ,   0.8444475 ,   2.3220975 ,
         1.5364765 ,   1.2159395 ,   0.17634782,   1.3908596 ],
      dtype=float32), 'EF_trace_a': array([0.5305457 , 0.21101503, 0.13749497, 0.25560114, 0.10674582,
       0.10674582, 0.32312587, 0.24163626, 0.2617679 , 0.10168106,
       0.10168106, 0.40899968, 0.05378028, 0.14174344, 0.06320952],
      dtype=float32), 'avg_EF': 3.1087623}",1024,0.003125
4,"{'EF_trace_w': array([156.82835  ,  21.576702 ,  10.382209 ,  11.155049 ,   8.029868 ,
         4.788298 ,  10.131273 ,  13.480832 ,  14.381965 ,   8.942223 ,
         2.5886874,   8.944301 ,   5.347953 ,   4.814131 ,   0.6749576,
         1.998901 ], dtype=float32), 'EF_trace_a': array([0.3432671 , 0.16260995, 0.10752822, 0.14777575, 0.08050596,
       0.08050596, 0.18502297, 0.14743635, 0.1362858 , 0.06376968,
       0.06376968, 0.20381713, 0.03261797, 0.05687852, 0.04711078],
      dtype=float32), 'avg_EF': 7.861521}",1024,0.0015625
5,"{'EF_trace_w': array([2.3566264e-31, 1.6261250e-32, 3.1017292e-33, 3.3061106e-33,
       5.1210044e-34, 4.7784764e-33, 4.8973661e-34, 9.3909913e-34,
       3.1835946e-34, 5.1780155e-33, 6.9918610e-32, 3.5131856e-33,
       9.4113111e-32, 4.9422396e-41, 3.9321836e-41, 9.1465783e-28],
      dtype=float32), 'EF_trace_a': array([1.0511573e-32, 1.8841999e-33, 1.1118295e-33, 4.5165850e-34,
       5.1914275e-34, 5.1914275e-34, 4.1994012e-34, 6.3484990e-33,
       1.5771518e-33, 1.6754168e-32, 1.6754168e-32, 3.7276495e-32,
       1.2609236e-31, 7.9841783e-41, 5.0970107e-28], dtype=float32), 'avg_EF': 1.0709812e-33}",16,0.1
5,"{'EF_trace_w': array([0.00853904, 0.        , 0.        , 0.00016546, 0.0001601 ,
       0.00154075, 0.00166925, 0.00159699, 0.00074266, 0.00067946,
       0.00104439, 0.00057255, 0.00122604, 0.0007669 , 0.00089438,
       0.0704333 ], dtype=float32), 'EF_trace_a': array([2.3252745e-03, 0.0000000e+00, 2.7458826e-03, 2.0196337e-04,
       3.3547655e-03, 3.3547655e-03, 2.8459821e-03, 2.4403180e-03,
       1.0188266e-03, 2.1016048e-03, 2.1016048e-03, 2.0195181e-03,
       8.5734382e-02, 1.1046758e-03, 2.4341538e+00], dtype=float32), 'avg_EF': 0.0}",16,0.05
5,"{'EF_trace_w': array([0.13350952, 0.00287173, 0.00403597, 0.00118414, 0.00148141,
       0.02444253, 0.00504243, 0.00238041, 0.0105904 , 0.0070536 ,
       0.00362149, 0.00635669, 0.01005972, 0.00194309, 0.00043113,
       0.23864552], dtype=float32), 'EF_trace_a': array([3.0475525e-02, 4.0140175e-03, 2.1117330e-02, 3.0547224e-03,
       2.4868112e-02, 2.4868112e-02, 9.1115441e-03, 1.5471499e-02,
       2.1070505e-02, 7.9203155e-03, 7.9203155e-03, 2.1634422e-02,
       2.2914218e-02, 1.1192565e-03, 1.5658262e+00], dtype=float32), 'avg_EF': 0.005991014}",16,0.025
5,"{'EF_trace_w': array([1.4042863e-01, 1.4960385e-02, 1.1671079e-02, 3.0432011e-05,
       3.0282359e-05, 3.8966600e-02, 1.7669722e-02, 3.5184667e-02,
       1.8056298e-02, 1.6025124e-02, 1.4642690e-02, 2.3789283e-02,
       3.4031853e-02, 1.8367028e-02, 5.9810746e-03, 3.1878120e-01],
      dtype=float32), 'EF_trace_a': array([1.0398793e-01, 3.2096967e-02, 4.2975213e-02, 9.3440154e-05,
       7.1388625e-02, 7.1388625e-02, 5.7979137e-02, 5.2795541e-02,
       3.0236600e-02, 3.4868307e-02, 3.4868307e-02, 7.6976269e-02,
       1.5577206e-01, 2.5258571e-02, 1.5494883e+00], dtype=float32), 'avg_EF': 0.011249178}",16,0.0125
5,"{'EF_trace_w': array([0.34245175, 0.01841172, 0.01849475, 0.0129434 , 0.01360849,
       0.05668206, 0.03846032, 0.03647635, 0.00627733, 0.00514297,
       0.0163936 , 0.02217392, 0.0407414 , 0.03905005, 0.00695284,
       0.2367706 ], dtype=float32), 'EF_trace_a': array([0.13021694, 0.06348538, 0.04062255, 0.03505913, 0.0467107 ,
       0.0467107 , 0.13277023, 0.03155905, 0.01142647, 0.03369262,
       0.03369262, 0.0889211 , 0.21326315, 0.11692901, 1.0086    ],
      dtype=float32), 'avg_EF': 0.026229812}",16,0.00625
5,"{'EF_trace_w': array([1.2570236 , 0.08078951, 0.07601127, 0.03618259, 0.02284592,
       0.19186288, 0.04276243, 0.0390713 , 0.04203716, 0.02417161,
       0.03266099, 0.06481008, 0.08899798, 0.07399029, 0.01173169,
       0.40194133], dtype=float32), 'EF_trace_a': array([0.25803414, 0.07125151, 0.08510762, 0.05414315, 0.08862861,
       0.08862861, 0.06801572, 0.05291837, 0.09891106, 0.03945561,
       0.03945561, 0.1979638 , 0.175696  , 0.20755973, 0.47120634],
      dtype=float32), 'avg_EF': 0.066216744}",16,0.003125
5,"{'EF_trace_w': array([2.2180154 , 0.2249049 , 0.17454538, 0.22440329, 0.12632442,
       0.33256483, 0.2236973 , 0.34066612, 0.17517456, 0.11320504,
       0.0936363 , 0.21072462, 0.17623572, 0.16173539, 0.02622177,
       0.7659864 ], dtype=float32), 'EF_trace_a': array([0.50447536, 0.1380289 , 0.09265348, 0.15778278, 0.07091165,
       0.07091165, 0.26827687, 0.10961405, 0.11701184, 0.0762073 ,
       0.0762073 , 0.2831538 , 0.07228108, 0.21141124, 0.18861601],
      dtype=float32), 'avg_EF': 0.20972893}",16,0.0015625
5,"{'EF_trace_w': array([2.7653246e-32, 1.1316547e-33, 4.9725932e-34, 1.3060163e-33,
       1.4244391e-33, 4.4903294e-32, 1.6165713e-32, 8.2185258e-32,
       4.1131899e-33, 6.2637755e-34, 5.9982681e-33, 1.0031534e-33,
       2.4539016e-34, 1.8601649e-33, 1.2450829e-32, 3.5072155e-30],
      dtype=float32), 'EF_trace_a': array([1.8148047e-34, 7.0433366e-35, 1.6642775e-34, 4.3025616e-35,
       1.6205388e-34, 1.6205388e-34, 4.0476082e-34, 7.4195073e-34,
       3.0825574e-34, 2.7588239e-34, 2.7588239e-34, 3.3003391e-34,
       2.9876539e-33, 1.9833255e-33, 4.0971282e-31], dtype=float32), 'avg_EF': 5.4069515e-33}",32,0.1
5,"{'EF_trace_w': array([9.9952996e-02, 3.4944254e-03, 6.5748137e-04, 2.7618395e-05,
       6.7108413e-05, 9.8165311e-03, 2.0668218e-03, 2.2288912e-03,
       1.2079546e-04, 2.1692937e-04, 1.7295823e-03, 1.6922574e-03,
       2.8391890e-03, 3.8121754e-04, 3.3962686e-05, 7.8402027e-02],
      dtype=float32), 'EF_trace_a': array([1.1862809e-02, 1.6734505e-03, 6.1040642e-03, 1.2062864e-04,
       8.0991378e-03, 8.0991378e-03, 3.4089184e-03, 2.8740927e-03,
       2.4278680e-04, 3.3785142e-03, 3.3785142e-03, 5.1068696e-03,
       1.2728682e-02, 1.6547571e-04, 1.1482476e+00], dtype=float32), 'avg_EF': 0.0010947208}",32,0.05
5,"{'EF_trace_w': array([3.0404538e-01, 2.2517582e-03, 5.3704361e-04, 1.3429030e-10,
       2.6510913e-10, 2.8725369e-02, 1.0979848e-02, 9.1970591e-03,
       7.1552163e-03, 2.5014330e-03, 9.7153457e-03, 6.7506083e-03,
       1.0391962e-02, 5.1603736e-03, 2.4661520e-03, 2.1698563e-01],
      dtype=float32), 'EF_trace_a': array([2.3037815e-02, 4.8312061e-03, 1.9092213e-02, 1.1724301e-10,
       3.8111106e-02, 3.8111106e-02, 2.2491751e-02, 1.4090698e-02,
       1.0666078e-02, 1.2793423e-02, 1.2793423e-02, 2.1445282e-02,
       4.5241259e-02, 6.8786838e-03, 1.4332647e+00], dtype=float32), 'avg_EF': 0.0010155021}",32,0.025
5,"{'EF_trace_w': array([6.3509554e-01, 5.4295529e-02, 6.8851836e-02, 1.0973169e-03,
       5.5214541e-04, 8.5915357e-02, 2.8737865e-02, 3.2458432e-02,
       1.0618998e-02, 7.1847723e-03, 2.3798335e-02, 2.3454193e-02,
       3.3227235e-02, 2.3273535e-02, 5.8350922e-03, 2.2334269e-01],
      dtype=float32), 'EF_trace_a': array([2.1034971e-01, 9.3939945e-02, 4.9591444e-02, 9.0079667e-04,
       8.1531145e-02, 8.1531145e-02, 6.4465210e-02, 4.4706259e-02,
       2.7730264e-02, 4.6982259e-02, 4.6982259e-02, 8.3399639e-02,
       2.0699121e-01, 4.1042954e-02, 1.1260527e+00], dtype=float32), 'avg_EF': 0.022693414}",32,0.0125
5,"{'EF_trace_w': array([0.69338584, 0.05432974, 0.0553649 , 0.03027865, 0.0187124 ,
       0.10766947, 0.05123347, 0.04546638, 0.0273491 , 0.01874524,
       0.02471155, 0.04582038, 0.05890333, 0.04896268, 0.00783832,
       0.29799566], dtype=float32), 'EF_trace_a': array([0.20589939, 0.07960702, 0.06426807, 0.0605224 , 0.06439113,
       0.06439113, 0.14961624, 0.04910385, 0.06611606, 0.0394974 ,
       0.0394974 , 0.15524566, 0.1868955 , 0.17652252, 0.6322752 ],
      dtype=float32), 'avg_EF': 0.049147904}",32,0.00625
5,"{'EF_trace_w': array([1.4877746 , 0.23177613, 0.13226983, 0.10479713, 0.05843906,
       0.2733521 , 0.1241251 , 0.12408919, 0.05463237, 0.0413629 ,
       0.05251494, 0.14813624, 0.16891342, 0.12077402, 0.01955728,
       0.57765424], dtype=float32), 'EF_trace_a': array([0.31594536, 0.17073753, 0.09736325, 0.1196503 , 0.09111053,
       0.09111053, 0.20008008, 0.07135979, 0.06931362, 0.0644313 ,
       0.0644313 , 0.41165   , 0.18605149, 0.24194138, 0.33057648],
      dtype=float32), 'avg_EF': 0.12731467}",32,0.003125
5,"{'EF_trace_w': array([8.728735  , 0.9163693 , 0.47681043, 0.47982627, 0.2630093 ,
       0.7016213 , 0.47130516, 0.45273024, 0.4104464 , 0.2977656 ,
       0.17678846, 0.4066011 , 0.354774  , 0.28022334, 0.03997574,
       1.0861782 ], dtype=float32), 'EF_trace_a': array([0.38012826, 0.31859422, 0.13405477, 0.19199185, 0.11544202,
       0.11544202, 0.22669627, 0.13754128, 0.2176758 , 0.08112086,
       0.08112086, 0.3668474 , 0.08129475, 0.22332893, 0.1332373 ],
      dtype=float32), 'avg_EF': 0.4490409}",32,0.0015625
5,"{'EF_trace_w': array([5.4973010e-03, 2.1589006e-04, 5.7451800e-04, 4.5684695e-07,
       2.0295013e-06, 3.9137839e-03, 2.6317476e-04, 4.4120767e-04,
       8.5624086e-04, 3.9646737e-04, 1.4191528e-03, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 4.9674470e-02],
      dtype=float32), 'EF_trace_a': array([1.9168777e-03, 4.4106494e-04, 1.3657911e-03, 1.5844965e-06,
       1.9658050e-03, 1.9658050e-03, 7.8877865e-04, 2.5636805e-03,
       8.8764296e-04, 1.0039505e-03, 1.0039505e-03, 0.0000000e+00,
       3.7700050e-03, 0.0000000e+00, 2.1968017e+00], dtype=float32), 'avg_EF': 0.0}",64,0.1
5,"{'EF_trace_w': array([1.9248316e-01, 3.0129796e-04, 6.4137264e-04, 3.9994711e-06,
       1.5496675e-05, 2.5496427e-02, 3.1121653e-03, 2.4076416e-03,
       3.2144082e-03, 5.5367025e-03, 1.0308027e-02, 3.8482756e-03,
       6.9877105e-03, 4.6252632e-03, 9.4017875e-04, 2.5281456e-01],
      dtype=float32), 'EF_trace_a': array([1.9701282e-02, 6.6474202e-04, 1.9335473e-02, 2.8888730e-04,
       3.1166352e-02, 3.1166352e-02, 1.1586013e-02, 1.9460754e-02,
       7.0326040e-03, 1.1027662e-02, 1.1027662e-02, 1.4992489e-02,
       3.5024036e-02, 4.3299678e-03, 9.7418678e-01], dtype=float32), 'avg_EF': 0.002504}",64,0.05
5,"{'EF_trace_w': array([1.9445133e-01, 6.9408474e-05, 4.5842360e-05, 1.8844110e-03,
       2.6250207e-03, 2.9200301e-02, 9.4485516e-03, 1.6845670e-02,
       1.2048159e-02, 9.2759300e-03, 1.0728303e-02, 1.6075691e-02,
       2.0923784e-02, 8.5414499e-03, 3.5178997e-03, 2.1733816e-01],
      dtype=float32), 'EF_trace_a': array([4.5183890e-02, 3.5634960e-04, 4.9640078e-02, 3.8715920e-03,
       5.4279640e-02, 5.4279640e-02, 2.6658541e-02, 2.4735639e-02,
       1.4266678e-02, 2.2000547e-02, 2.2000547e-02, 5.2197516e-02,
       7.7557072e-02, 1.2836170e-02, 1.3059527e+00], dtype=float32), 'avg_EF': 0.0070526195}",64,0.025
5,"{'EF_trace_w': array([0.5288298 , 0.04200124, 0.04820475, 0.00447121, 0.00459051,
       0.08101175, 0.05331163, 0.0527022 , 0.01788782, 0.01090115,
       0.01916907, 0.03972099, 0.05669036, 0.04101723, 0.00662631,
       0.24098592], dtype=float32), 'EF_trace_a': array([0.23306222, 0.08582894, 0.05820409, 0.01029008, 0.09206506,
       0.09206506, 0.13993512, 0.04653927, 0.03385304, 0.0507155 ,
       0.0507155 , 0.14414427, 0.3205055 , 0.11345582, 0.8173293 ],
      dtype=float32), 'avg_EF': 0.033692546}",64,0.0125
5,"{'EF_trace_w': array([0.7774102 , 0.05386539, 0.08024038, 0.08146726, 0.03537812,
       0.17980917, 0.04233944, 0.04741395, 0.06714308, 0.03897714,
       0.03353672, 0.06780117, 0.09674705, 0.07954834, 0.01057728,
       0.3505828 ], dtype=float32), 'EF_trace_a': array([0.24533486, 0.10661361, 0.0925285 , 0.12116215, 0.0922095 ,
       0.0922095 , 0.08067447, 0.07456243, 0.11401711, 0.05053364,
       0.05053364, 0.2580877 , 0.26643574, 0.29004216, 0.43243647],
      dtype=float32), 'avg_EF': 0.07258486}",64,0.00625
5,"{'EF_trace_w': array([2.293993  , 0.2194136 , 0.1881392 , 0.30111513, 0.17130451,
       0.3053893 , 0.16678886, 0.22199439, 0.1860627 , 0.12346543,
       0.076235  , 0.19582294, 0.21256572, 0.15877332, 0.02196955,
       0.59080786], dtype=float32), 'EF_trace_a': array([0.65210855, 0.16689551, 0.12283328, 0.23855507, 0.09695306,
       0.09695306, 0.14518936, 0.12145462, 0.23197328, 0.07279594,
       0.07279594, 0.3770833 , 0.14590223, 0.3243177 , 0.19429463],
      dtype=float32), 'avg_EF': 0.20297147}",64,0.003125
5,"{'EF_trace_w': array([9.7255745 , 0.89489776, 0.70598674, 1.0444611 , 0.49158856,
       0.7346118 , 0.7690199 , 1.0880665 , 0.91791636, 0.5249604 ,
       0.22714926, 0.64420867, 0.5448189 , 0.42850134, 0.05710245,
       0.92418325], dtype=float32), 'EF_trace_a': array([1.0595721 , 0.2831917 , 0.17011255, 0.35311717, 0.12717575,
       0.12717575, 0.4127794 , 0.2599981 , 0.39779243, 0.1164756 ,
       0.1164756 , 0.60717314, 0.10324403, 0.36225325, 0.12837198],
      dtype=float32), 'avg_EF': 0.6708991}",64,0.0015625
5,"{'EF_trace_w': array([9.2290332e-28, 5.6234524e-29, 4.1859341e-29, 5.6619421e-30,
       1.4445498e-29, 3.3899109e-28, 3.0273735e-29, 3.8014451e-29,
       9.0324512e-30, 5.3483887e-29, 8.6189307e-29, 3.5883912e-29,
       1.2168591e-29, 2.0779195e-30, 1.8075490e-30, 2.4124670e-26],
      dtype=float32), 'EF_trace_a': array([8.7941837e-29, 1.9756599e-29, 7.6206671e-29, 2.0668262e-30,
       7.6331110e-29, 7.6331110e-29, 1.7087428e-29, 3.6169804e-29,
       1.0957412e-29, 3.6581381e-29, 3.6581381e-29, 1.2910747e-29,
       1.8255730e-29, 1.0686241e-30, 2.1864755e-27], dtype=float32), 'avg_EF': 4.2521082e-29}",128,0.1
5,"{'EF_trace_w': array([0.22738606, 0.00513815, 0.01222635, 0.00180552, 0.00042677,
       0.02052816, 0.01023505, 0.01564614, 0.00064146, 0.000496  ,
       0.00331104, 0.00695647, 0.00879806, 0.00190566, 0.00054992,
       0.13032223], dtype=float32), 'EF_trace_a': array([0.02785566, 0.00710506, 0.01664818, 0.00135463, 0.02734229,
       0.02734229, 0.03278067, 0.00988933, 0.00234869, 0.01600019,
       0.01600019, 0.0317346 , 0.02430749, 0.00258324, 1.0916061 ],
      dtype=float32), 'avg_EF': 0.005235459}",128,0.05
5,"{'EF_trace_w': array([0.4110519 , 0.06010592, 0.04190899, 0.00216273, 0.00142029,
       0.06614552, 0.02643834, 0.03069838, 0.02266391, 0.01324322,
       0.01453092, 0.02840404, 0.04832944, 0.0215197 , 0.00460875,
       0.22207537], dtype=float32), 'EF_trace_a': array([0.16848353, 0.05507873, 0.05490723, 0.00388909, 0.08597185,
       0.08597185, 0.05837207, 0.03859921, 0.03238035, 0.02929912,
       0.02929912, 0.10947402, 0.21251547, 0.03984278, 0.93792224],
      dtype=float32), 'avg_EF': 0.024947684}",128,0.025
5,"{'EF_trace_w': array([0.7407699 , 0.04967387, 0.07096879, 0.02639591, 0.01518339,
       0.11288127, 0.05658451, 0.06194404, 0.00966971, 0.00750021,
       0.02480708, 0.06129602, 0.07354638, 0.0471739 , 0.00909417,
       0.41672647], dtype=float32), 'EF_trace_a': array([0.32826906, 0.10301564, 0.06655839, 0.03768966, 0.07960609,
       0.07960609, 0.1661528 , 0.04758   , 0.01221056, 0.05565765,
       0.05565765, 0.19646512, 0.20640118, 0.12475932, 0.5078697 ],
      dtype=float32), 'avg_EF': 0.04716879}",128,0.0125
5,"{'EF_trace_w': array([2.5474455 , 0.20314464, 0.16987778, 0.21578461, 0.10048537,
       0.31193042, 0.16231051, 0.22537403, 0.1156186 , 0.08393762,
       0.06989674, 0.17907642, 0.15607637, 0.10930678, 0.01597878,
       0.71243125], dtype=float32), 'EF_trace_a': array([0.62993413, 0.17444699, 0.10975431, 0.16373897, 0.10067324,
       0.10067324, 0.21930999, 0.12568462, 0.12854287, 0.09592525,
       0.09592525, 0.4346695 , 0.14373082, 0.27434334, 0.22960234],
      dtype=float32), 'avg_EF': 0.17056476}",128,0.00625
5,"{'EF_trace_w': array([8.040308  , 0.89993596, 0.59375095, 0.7145566 , 0.37062606,
       0.72313994, 0.61157244, 0.6574835 , 0.50504947, 0.2868864 ,
       0.16740549, 0.4013679 , 0.28139138, 0.21721636, 0.03400067,
       1.0176308 ], dtype=float32), 'EF_trace_a': array([0.6434988 , 0.21786433, 0.17143434, 0.22348356, 0.13869403,
       0.13869403, 0.32600597, 0.17457315, 0.21870312, 0.09780855,
       0.09780855, 0.37064445, 0.05623266, 0.17473096, 0.11138306],
      dtype=float32), 'avg_EF': 0.475421}",128,0.003125
5,"{'EF_trace_w': array([16.466105  ,  1.2872453 ,  1.2102543 ,  1.2564754 ,  0.89897704,
        1.2500006 ,  1.4863534 ,  1.8954178 ,  1.6434432 ,  1.0165632 ,
        0.34084946,  1.1833193 ,  0.8268815 ,  0.54461396,  0.07335761,
        1.0729586 ], dtype=float32), 'EF_trace_a': array([0.80222857, 0.21241507, 0.14755021, 0.19864747, 0.09518893,
       0.09518893, 0.39018393, 0.2197139 , 0.32503912, 0.0997805 ,
       0.0997805 , 0.50416684, 0.05668203, 0.1792937 , 0.07773497],
      dtype=float32), 'avg_EF': 1.057256}",128,0.0015625
5,"{'EF_trace_w': array([0.03461548, 0.0021623 , 0.00308989, 0.00057508, 0.00071567,
       0.02203753, 0.00380264, 0.00216165, 0.0031966 , 0.00059723,
       0.00428013, 0.0023146 , 0.00438575, 0.00073681, 0.00065125,
       0.13725601], dtype=float32), 'EF_trace_a': array([2.9503455e-02, 5.7704127e-03, 9.9172452e-03, 1.0640840e-03,
       1.3457827e-02, 1.3457827e-02, 6.0474635e-03, 4.8351414e-03,
       1.9046648e-03, 3.7589702e-03, 3.7589702e-03, 6.2206252e-03,
       8.5573765e-03, 4.4851599e-04, 9.8506272e-01], dtype=float32), 'avg_EF': 0.003150489}",256,0.1
5,"{'EF_trace_w': array([1.7615478e+00, 3.4829147e-02, 8.1654936e-03, 7.1391271e-04,
       8.4129011e-04, 4.6901327e-02, 1.1208113e-02, 1.6112616e-02,
       1.3347720e-03, 1.9356525e-03, 4.7165011e-03, 1.5037272e-02,
       1.8550389e-02, 7.7790739e-03, 1.6643010e-03, 1.9838369e-01],
      dtype=float32), 'EF_trace_a': array([6.9715261e-02, 3.5265926e-02, 3.9084524e-02, 7.7364495e-04,
       6.2138487e-02, 6.2138487e-02, 2.5951739e-02, 1.5987098e-02,
       2.6633067e-03, 2.2873119e-02, 2.2873119e-02, 6.3752182e-02,
       4.3955728e-02, 1.8180549e-02, 7.7430701e-01], dtype=float32), 'avg_EF': 0.010512562}",256,0.05
5,"{'EF_trace_w': array([0.28230768, 0.02358506, 0.02700268, 0.01274761, 0.0065318 ,
       0.08333331, 0.03167542, 0.0312206 , 0.01997585, 0.01102844,
       0.01840732, 0.02900734, 0.04229618, 0.0247893 , 0.00440899,
       0.2312424 ], dtype=float32), 'EF_trace_a': array([0.12601614, 0.05595768, 0.04707079, 0.02309138, 0.06904069,
       0.06904069, 0.09508678, 0.04597352, 0.05028576, 0.03166587,
       0.03166587, 0.1045692 , 0.18198113, 0.0648637 , 0.52861106],
      dtype=float32), 'avg_EF': 0.028146138}",256,0.025
